,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME_TEAM,VISITOR_TEAM
17277,2011,90.0,0.5,0.625,0.36,24.0,39.0,91.0,0.424,0.7390000000000001,0.154,18.0,41.0,0,Warriors,Grizzlies
17278,2010,115.0,0.413,0.765,0.433,26.0,48.0,109.0,0.512,0.68,0.444,28.0,39.0,1,Warriors,Grizzlies
17279,2009,128.0,0.545,0.815,0.41700000000000004,30.0,45.0,110.0,0.456,0.758,0.231,19.0,41.0,1,Warriors,Grizzlies
17280,2009,113.0,0.54,0.706,0.583,29.0,35.0,105.0,0.488,0.667,0.33299999999999996,24.0,46.0,1,Warriors,Grizzlies
17281,2008,109.0,0.435,1.0,0.34600000000000003,17.0,39.0,114.0,0.506,0.725,0.278,22.0,46.0,0,Warriors,Grizzlies
17282,2008,104.0,0.429,0.698,0.16699999999999998,18.0,41.0,109.0,0.461,0.733,0.294,20.0,55.0,0,Warriors,Grizzlies
17283,2007,110.0,0.494,0.6920000000000001,0.41700000000000004,25.0,47.0,107.0,0.46,0.7240000000000001,0.4,20.0,44.0,1,Warriors,Grizzlies
17284,2007,116.0,0.516,0.75,0.43799999999999994,33.0,42.0,104.0,0.455,0.667,0.3,18.0,42.0,1,Warriors,Grizzlies
17285,2006,122.0,0.517,0.667,0.444,39.0,41.0,117.0,0.48700000000000004,0.8,0.43799999999999994,22.0,43.0,1,Warriors,Grizzlies
17286,2006,118.0,0.46,0.75,0.217,25.0,46.0,115.0,0.446,0.731,0.41200000000000003,28.0,53.0,1,Warriors,Grizzlies
17287,2005,79.0,0.37799999999999995,0.87,0.17600000000000002,18.0,48.0,81.0,0.375,0.563,0.4,18.0,48.0,0,Warriors,Grizzlies
17288,2004,109.0,0.456,0.743,0.524,25.0,35.0,99.0,0.5,0.857,0.188,21.0,38.0,1,Warriors,Grizzlies
17289,2004,87.0,0.4,0.645,0.15,21.0,36.0,100.0,0.41700000000000004,0.7859999999999999,0.41200000000000003,21.0,51.0,0,Warriors,Grizzlies
17290,2003,85.0,0.397,0.69,0.25,21.0,44.0,95.0,0.48100000000000004,0.7,0.35700000000000004,13.0,40.0,0,Warriors,Grizzlies
17291,2003,113.0,0.4270000000000001,0.636,0.267,17.0,66.0,115.0,0.46,0.652,0.4,24.0,48.0,0,Warriors,Grizzlies
17292,2018,110.0,0.435,0.889,0.387,23.0,42.0,93.0,0.456,0.778,0.28,24.0,41.0,1,Warriors,Grizzlies
17293,2018,117.0,0.506,0.9570000000000001,0.542,29.0,46.0,101.0,0.45799999999999996,0.762,0.33299999999999996,31.0,30.0,1,Warriors,Grizzlies
17294,2017,141.0,0.588,0.92,0.545,37.0,38.0,128.0,0.521,0.682,0.7140000000000001,29.0,38.0,1,Warriors,Grizzlies
17295,2017,97.0,0.45899999999999996,0.88,0.33299999999999996,26.0,44.0,84.0,0.33299999999999996,0.8420000000000001,0.387,20.0,41.0,1,Warriors,Grizzlies
17296,2016,106.0,0.5489999999999999,0.733,0.5479999999999999,30.0,37.0,94.0,0.447,0.667,0.276,21.0,37.0,1,Warriors,Grizzlies
17297,2016,119.0,0.494,0.7440000000000001,0.267,23.0,44.0,128.0,0.485,0.789,0.39399999999999996,29.0,47.0,0,Warriors,Grizzlies
17298,2015,125.0,0.529,0.813,0.426,35.0,51.0,104.0,0.429,0.75,0.33299999999999996,25.0,40.0,1,Warriors,Grizzlies
17299,2015,119.0,0.512,0.733,0.44,32.0,65.0,69.0,0.271,0.7,0.13,21.0,44.0,1,Warriors,Grizzlies
17300,2014,98.0,0.469,0.8,0.467,28.0,44.0,78.0,0.39799999999999996,0.8,0.267,21.0,43.0,1,Warriors,Grizzlies
17301,2014,90.0,0.419,0.7859999999999999,0.231,16.0,45.0,97.0,0.446,0.9,0.33299999999999996,19.0,39.0,0,Warriors,Grizzlies
17302,2014,101.0,0.506,0.667,0.46399999999999997,26.0,39.0,86.0,0.452,0.773,0.25,24.0,37.0,1,Warriors,Grizzlies
17303,2014,111.0,0.527,0.741,0.542,30.0,39.0,107.0,0.418,0.8,0.33299999999999996,24.0,44.0,1,Warriors,Grizzlies
17304,2019,106.0,0.429,0.655,0.321,26.0,46.0,127.0,0.5,0.848,0.464,25.0,44.0,0,Knicks,Grizzlies
17305,2013,87.0,0.418,0.652,0.273,21.0,29.0,95.0,0.47600000000000003,0.8420000000000001,0.111,17.0,56.0,0,Knicks,Grizzlies
17306,2012,108.0,0.514,0.8640000000000001,0.419,18.0,31.0,101.0,0.47100000000000003,0.8290000000000001,0.28600000000000003,14.0,34.0,1,Knicks,Grizzlies
17307,2010,120.0,0.519,0.857,0.556,25.0,35.0,99.0,0.461,0.833,0.33299999999999996,22.0,41.0,1,Knicks,Grizzlies
17308,2009,109.0,0.506,0.75,0.387,24.0,32.0,120.0,0.517,0.6859999999999999,0.462,22.0,52.0,0,Knicks,Grizzlies
17309,2008,108.0,0.5,0.852,0.281,22.0,40.0,88.0,0.39,0.7240000000000001,0.43799999999999994,13.0,40.0,1,Knicks,Grizzlies
17310,2007,106.0,0.44,0.833,0.316,21.0,39.0,120.0,0.519,0.862,0.48100000000000004,17.0,44.0,0,Knicks,Grizzlies
17311,2006,98.0,0.563,0.6970000000000001,0.231,25.0,44.0,90.0,0.434,0.68,0.41200000000000003,22.0,32.0,1,Knicks,Grizzlies
17312,2005,75.0,0.384,0.68,0.2,18.0,50.0,91.0,0.41700000000000004,0.735,0.222,18.0,37.0,0,Knicks,Grizzlies
17313,2004,90.0,0.41,0.7140000000000001,0.5379999999999999,18.0,49.0,82.0,0.42100000000000004,0.778,0.267,18.0,42.0,1,Knicks,Grizzlies
17314,2003,97.0,0.434,0.8440000000000001,0.28600000000000003,15.0,42.0,111.0,0.405,0.875,0.444,25.0,41.0,0,Knicks,Grizzlies
17315,2018,84.0,0.37799999999999995,0.727,0.3,20.0,45.0,96.0,0.40700000000000003,0.722,0.34600000000000003,25.0,49.0,0,Knicks,Grizzlies
17316,2017,99.0,0.522,0.741,0.643,22.0,42.0,88.0,0.414,0.818,0.429,14.0,27.0,1,Knicks,Grizzlies
17317,2016,111.0,0.526,0.6409999999999999,0.28600000000000003,24.0,41.0,104.0,0.43,0.8079999999999999,0.36,19.0,40.0,1,Knicks,Grizzlies
17318,2015,85.0,0.375,0.882,0.345,15.0,47.0,91.0,0.434,0.875,0.222,17.0,37.0,0,Knicks,Grizzlies
17319,2014,82.0,0.42100000000000004,0.8240000000000001,0.222,22.0,37.0,103.0,0.519,0.737,0.583,22.0,39.0,0,Knicks,Grizzlies
17320,2013,76.0,0.429,0.5329999999999999,0.4,21.0,42.0,79.0,0.41100000000000003,1.0,0.33299999999999996,22.0,41.0,0,Hawks,Grizzlies
17321,2013,82.0,0.34600000000000003,0.8,0.25,20.0,43.0,90.0,0.41600000000000004,0.7390000000000001,0.643,27.0,46.0,0,Hawks,Grizzlies
17322,2012,103.0,0.514,0.7390000000000001,0.41700000000000004,28.0,46.0,92.0,0.452,0.688,0.41700000000000004,28.0,38.0,1,Hawks,Grizzlies
17323,2011,77.0,0.44,0.667,0.33299999999999996,23.0,36.0,96.0,0.48200000000000004,0.632,0.28600000000000003,22.0,49.0,0,Hawks,Grizzlies
17324,2010,112.0,0.532,0.8079999999999999,0.583,33.0,28.0,109.0,0.524,0.75,0.3,24.0,40.0,1,Hawks,Grizzlies
17325,2010,111.0,0.519,0.614,0.222,26.0,39.0,115.0,0.449,0.909,0.556,16.0,35.0,0,Hawks,Grizzlies
17326,2009,110.0,0.484,0.778,0.375,26.0,43.0,97.0,0.5,0.818,0.429,20.0,42.0,1,Hawks,Grizzlies
17327,2008,105.0,0.563,0.789,0.41700000000000004,33.0,33.0,95.0,0.455,0.875,0.364,18.0,30.0,1,Hawks,Grizzlies
17328,2007,86.0,0.405,0.737,0.308,22.0,50.0,78.0,0.41,0.813,0.067,19.0,43.0,1,Hawks,Grizzlies
17329,2006,106.0,0.47600000000000003,0.767,0.33299999999999996,20.0,39.0,105.0,0.5,0.778,0.35700000000000004,22.0,45.0,1,Hawks,Grizzlies
17330,2005,84.0,0.39799999999999996,0.737,0.33299999999999996,23.0,45.0,85.0,0.40299999999999997,0.769,0.304,16.0,38.0,0,Hawks,Grizzlies
17331,2004,89.0,0.397,0.8,0.33299999999999996,16.0,39.0,97.0,0.46399999999999997,0.789,0.33299999999999996,20.0,38.0,0,Hawks,Grizzlies
17332,2003,133.0,0.41,0.9,0.28600000000000003,20.0,49.0,136.0,0.505,0.7170000000000001,0.409,27.0,43.0,0,Hawks,Grizzlies
17333,2018,132.0,0.505,0.7859999999999999,0.37799999999999995,35.0,51.0,111.0,0.4270000000000001,0.8079999999999999,0.35,28.0,35.0,1,Hawks,Grizzlies
17334,2017,108.0,0.506,0.762,0.32,29.0,36.0,82.0,0.43,0.769,0.182,23.0,37.0,1,Hawks,Grizzlies
17335,2017,100.0,0.455,0.8,0.33299999999999996,22.0,46.0,88.0,0.4320000000000001,0.583,0.182,21.0,40.0,1,Hawks,Grizzlies
17336,2016,91.0,0.408,0.735,0.29600000000000004,19.0,38.0,103.0,0.424,0.833,0.35700000000000004,29.0,48.0,0,Hawks,Grizzlies
17337,2015,95.0,0.429,0.706,0.324,27.0,47.0,83.0,0.34700000000000003,0.7859999999999999,0.261,15.0,58.0,1,Hawks,Grizzlies
17338,2015,81.0,0.37799999999999995,0.647,0.308,21.0,51.0,82.0,0.326,0.69,0.28600000000000003,17.0,54.0,0,Hawks,Grizzlies
17339,2014,96.0,0.444,0.826,0.52,21.0,37.0,86.0,0.44299999999999995,1.0,0.294,20.0,39.0,1,Hawks,Grizzlies
17340,2013,91.0,0.467,0.875,0.35,20.0,34.0,86.0,0.456,0.647,0.214,17.0,43.0,1,Heat,Grizzlies
17341,2012,98.0,0.466,0.741,0.526,26.0,35.0,91.0,0.429,0.778,0.308,23.0,38.0,1,Heat,Grizzlies
17342,2011,82.0,0.402,0.75,0.222,17.0,40.0,97.0,0.46299999999999997,0.765,0.47100000000000003,20.0,42.0,0,Heat,Grizzlies
17343,2010,118.0,0.58,0.867,0.632,27.0,40.0,85.0,0.39299999999999996,0.72,0.1,17.0,38.0,1,Heat,Grizzlies
17344,2009,90.0,0.43799999999999994,0.8,0.28600000000000003,17.0,26.0,118.0,0.528,0.741,0.444,20.0,49.0,0,Heat,Grizzlies
17345,2009,99.0,0.5,0.607,0.222,18.0,39.0,93.0,0.405,0.677,0.4,11.0,48.0,1,Heat,Grizzlies
17346,2008,94.0,0.469,0.667,0.33299999999999996,21.0,41.0,82.0,0.435,0.8,0.222,12.0,38.0,1,Heat,Grizzlies
17347,2008,102.0,0.526,0.727,0.375,30.0,42.0,85.0,0.44299999999999995,0.556,0.278,21.0,38.0,1,Heat,Grizzlies
17348,2007,91.0,0.375,0.833,0.33299999999999996,19.0,46.0,96.0,0.423,0.629,0.32,14.0,48.0,0,Heat,Grizzlies
17349,2006,98.0,0.506,0.762,0.33299999999999996,20.0,45.0,90.0,0.465,0.7140000000000001,0.308,23.0,30.0,1,Heat,Grizzlies
17350,2005,94.0,0.469,0.652,0.267,17.0,47.0,82.0,0.4,0.593,0.35700000000000004,15.0,30.0,1,Heat,Grizzlies
17351,2005,91.0,0.4920000000000001,0.703,0.41700000000000004,16.0,35.0,101.0,0.405,0.733,0.4,19.0,45.0,0,Heat,Grizzlies
17352,2004,92.0,0.508,0.733,0.353,21.0,40.0,84.0,0.359,0.857,0.375,19.0,47.0,1,Heat,Grizzlies
17353,2003,91.0,0.42,0.7390000000000001,0.353,18.0,44.0,88.0,0.4320000000000001,0.895,0.43799999999999994,20.0,38.0,1,Heat,Grizzlies
17355,2019,120.0,0.47100000000000003,0.846,0.389,18.0,51.0,101.0,0.4270000000000001,0.667,0.156,22.0,40.0,1,Heat,Grizzlies
17356,2018,112.0,0.5,0.708,0.484,25.0,38.0,108.0,0.48100000000000004,0.778,0.31,18.0,38.0,1,Heat,Grizzlies
17357,2017,115.0,0.461,0.778,0.364,27.0,50.0,89.0,0.43799999999999994,0.8240000000000001,0.455,16.0,40.0,1,Heat,Grizzlies
17358,2016,107.0,0.494,0.667,0.355,18.0,39.0,110.0,0.507,0.818,0.36,23.0,34.0,0,Heat,Grizzlies
17359,2015,100.0,0.48100000000000004,0.826,0.318,18.0,35.0,97.0,0.519,0.7140000000000001,0.368,23.0,33.0,1,Heat,Grizzlies
17360,2014,95.0,0.514,0.7140000000000001,0.3,18.0,33.0,103.0,0.466,0.757,0.43799999999999994,22.0,32.0,0,Heat,Grizzlies
17361,2019,114.0,0.435,0.7390000000000001,0.45899999999999996,26.0,60.0,107.0,0.431,0.7140000000000001,0.341,31.0,46.0,1,Cavaliers,Grizzlies
17362,2013,91.0,0.39799999999999996,0.611,0.5,24.0,48.0,83.0,0.384,0.875,0.214,22.0,46.0,1,Cavaliers,Grizzlies
17363,2012,92.0,0.45799999999999996,0.769,0.429,19.0,33.0,103.0,0.523,0.818,0.364,30.0,37.0,0,Cavaliers,Grizzlies
17364,2010,92.0,0.42200000000000004,0.636,0.348,21.0,46.0,86.0,0.424,0.727,0.429,21.0,42.0,1,Cavaliers,Grizzlies
17365,2009,105.0,0.494,0.833,0.278,27.0,43.0,89.0,0.38,0.7390000000000001,0.14300000000000002,17.0,40.0,1,Cavaliers,Grizzlies
17366,2008,94.0,0.431,0.828,0.42100000000000004,24.0,42.0,79.0,0.42,0.545,0.294,26.0,33.0,1,Cavaliers,Grizzlies
17367,2007,109.0,0.519,0.72,0.368,27.0,46.0,89.0,0.423,0.679,0.267,12.0,33.0,1,Cavaliers,Grizzlies
17368,2006,97.0,0.5,0.875,0.429,27.0,31.0,94.0,0.45299999999999996,0.8640000000000001,0.389,19.0,37.0,1,Cavaliers,Grizzlies
17369,2005,89.0,0.466,0.895,0.28600000000000003,19.0,49.0,70.0,0.36,0.529,0.304,20.0,29.0,1,Cavaliers,Grizzlies
17370,2005,88.0,0.391,0.73,0.304,15.0,34.0,84.0,0.395,0.87,0.21100000000000002,17.0,40.0,1,Cavaliers,Grizzlies
17371,2004,114.0,0.544,0.7240000000000001,0.636,28.0,36.0,111.0,0.527,0.852,0.47600000000000003,24.0,29.0,1,Cavaliers,Grizzlies
17372,2003,115.0,0.431,0.875,0.43799999999999994,28.0,62.0,122.0,0.46399999999999997,0.649,0.364,30.0,51.0,0,Cavaliers,Grizzlies
17373,2018,112.0,0.44299999999999995,0.7829999999999999,0.381,25.0,52.0,107.0,0.444,0.7859999999999999,0.2,18.0,43.0,1,Cavaliers,Grizzlies
17374,2017,116.0,0.56,0.9129999999999999,0.45799999999999996,24.0,31.0,111.0,0.512,0.857,0.565,31.0,36.0,1,Cavaliers,Grizzlies
17375,2016,103.0,0.457,0.7390000000000001,0.387,21.0,46.0,86.0,0.40700000000000003,0.8,0.182,19.0,43.0,1,Cavaliers,Grizzlies
17376,2015,103.0,0.45,0.828,0.24100000000000002,23.0,49.0,106.0,0.47700000000000004,0.818,0.3,23.0,35.0,0,Cavaliers,Grizzlies
17377,2015,81.0,0.385,0.815,0.33299999999999996,19.0,29.0,91.0,0.522,0.75,0.4,24.0,39.0,0,Cavaliers,Grizzlies
17378,2014,105.0,0.605,0.6,0.5,34.0,33.0,91.0,0.45299999999999996,0.8,0.063,25.0,38.0,1,Cavaliers,Grizzlies
17379,2019,119.0,0.506,0.75,0.43799999999999994,32.0,44.0,95.0,0.424,0.8,0.344,24.0,40.0,1,Celtics,Grizzlies
17380,2013,93.0,0.4270000000000001,0.769,0.35,14.0,46.0,100.0,0.45,0.8059999999999999,0.33299999999999996,24.0,41.0,0,Celtics,Grizzlies
17381,2012,83.0,0.451,0.688,0.364,22.0,27.0,93.0,0.479,0.773,0.444,23.0,39.0,0,Celtics,Grizzlies
17382,2011,98.0,0.493,0.905,0.35,28.0,45.0,80.0,0.368,0.813,0.214,13.0,38.0,1,Celtics,Grizzlies
17383,2010,87.0,0.42,0.9570000000000001,0.467,24.0,37.0,90.0,0.446,0.684,0.5,17.0,43.0,0,Celtics,Grizzlies
17384,2009,91.0,0.43799999999999994,0.625,0.28600000000000003,21.0,29.0,111.0,0.55,0.737,0.563,21.0,48.0,0,Celtics,Grizzlies
17385,2008,102.0,0.5,0.826,0.318,26.0,41.0,92.0,0.423,0.792,0.43799999999999994,21.0,39.0,1,Celtics,Grizzlies
17386,2007,100.0,0.462,0.88,0.375,22.0,43.0,96.0,0.429,0.762,0.33299999999999996,21.0,39.0,1,Celtics,Grizzlies
17387,2006,96.0,0.478,0.917,0.42100000000000004,23.0,36.0,98.0,0.41200000000000003,0.929,0.33299999999999996,17.0,30.0,0,Celtics,Grizzlies
17388,2005,99.0,0.59,0.769,0.778,26.0,32.0,98.0,0.514,0.462,0.435,25.0,33.0,1,Celtics,Grizzlies
17389,2004,90.0,0.446,0.737,0.364,17.0,43.0,88.0,0.368,0.8,0.267,19.0,37.0,1,Celtics,Grizzlies
17390,2003,89.0,0.381,0.8,0.409,22.0,41.0,96.0,0.419,0.6920000000000001,0.273,26.0,47.0,0,Celtics,Grizzlies
17391,2018,122.0,0.512,0.773,0.447,29.0,52.0,116.0,0.446,0.9,0.457,33.0,39.0,1,Celtics,Grizzlies
17392,2017,109.0,0.45299999999999996,0.7040000000000001,0.324,25.0,44.0,98.0,0.436,0.7809999999999999,0.217,27.0,40.0,1,Celtics,Grizzlies
17393,2016,113.0,0.48200000000000004,0.905,0.387,30.0,47.0,103.0,0.42,0.69,0.3,22.0,37.0,1,Celtics,Grizzlies
17394,2015,116.0,0.47100000000000003,0.792,0.469,26.0,38.0,96.0,0.381,0.8059999999999999,0.26899999999999996,20.0,48.0,1,Celtics,Grizzlies
17395,2014,95.0,0.435,0.765,0.29600000000000004,28.0,36.0,92.0,0.474,1.0,0.41700000000000004,21.0,41.0,1,Celtics,Grizzlies
17396,2013,112.0,0.5579999999999999,0.9440000000000001,0.409,27.0,40.0,92.0,0.442,0.647,0.35700000000000004,22.0,37.0,1,Spurs,Grizzlies
17397,2013,101.0,0.526,0.625,0.55,25.0,40.0,94.0,0.419,0.5329999999999999,0.5329999999999999,24.0,44.0,1,Spurs,Grizzlies
17398,2012,93.0,0.434,0.706,0.36,29.0,46.0,89.0,0.34,0.6920000000000001,0.294,19.0,60.0,1,Spurs,Grizzlies
17399,2012,105.0,0.526,0.7859999999999999,0.483,28.0,33.0,83.0,0.4320000000000001,0.7,0.41700000000000004,20.0,35.0,1,Spurs,Grizzlies
17400,2012,103.0,0.579,0.6,0.5,33.0,33.0,82.0,0.42,0.821,0.111,11.0,32.0,1,Spurs,Grizzlies
17401,2012,99.0,0.41600000000000004,0.75,0.24100000000000002,21.0,48.0,95.0,0.364,0.8640000000000001,0.267,25.0,52.0,1,Spurs,Grizzlies
17402,2011,107.0,0.48700000000000004,0.8390000000000001,0.35,19.0,41.0,97.0,0.424,0.778,0.21100000000000002,15.0,41.0,1,Spurs,Grizzlies
17403,2011,95.0,0.39799999999999996,0.682,0.303,23.0,37.0,82.0,0.466,0.579,0.429,18.0,42.0,1,Spurs,Grizzlies
17404,2010,110.0,0.45899999999999996,0.7809999999999999,0.318,23.0,45.0,103.0,0.47100000000000003,0.7829999999999999,0.3,19.0,50.0,1,Spurs,Grizzlies
17405,2010,93.0,0.43799999999999994,0.688,0.41200000000000003,21.0,48.0,87.0,0.39799999999999996,0.7,0.214,17.0,47.0,1,Spurs,Grizzlies
17406,2010,98.0,0.4,0.7659999999999999,0.4,13.0,40.0,101.0,0.552,0.636,0.6,22.0,38.0,0,Spurs,Grizzlies
17407,2010,95.0,0.462,0.7879999999999999,0.429,22.0,40.0,88.0,0.371,0.895,0.455,20.0,42.0,1,Spurs,Grizzlies
17408,2010,112.0,0.512,0.737,0.435,31.0,41.0,106.0,0.442,0.667,0.5710000000000001,23.0,48.0,1,Spurs,Grizzlies
17409,2009,99.0,0.44,0.75,0.321,22.0,39.0,107.0,0.489,0.68,0.444,19.0,48.0,0,Spurs,Grizzlies
17410,2009,104.0,0.483,0.667,0.42100000000000004,26.0,38.0,97.0,0.507,0.826,0.444,20.0,32.0,1,Spurs,Grizzlies
17411,2008,106.0,0.461,0.81,0.35,21.0,36.0,103.0,0.466,0.696,0.35700000000000004,24.0,50.0,1,Spurs,Grizzlies
17412,2008,109.0,0.5660000000000001,0.667,0.563,31.0,37.0,98.0,0.545,0.833,0.364,14.0,31.0,1,Spurs,Grizzlies
17413,2007,111.0,0.513,0.815,0.45,27.0,46.0,87.0,0.452,0.586,0.25,22.0,32.0,1,Spurs,Grizzlies
17414,2007,101.0,0.489,0.6920000000000001,0.125,27.0,48.0,88.0,0.4320000000000001,0.813,0.294,15.0,39.0,1,Spurs,Grizzlies
17415,2006,112.0,0.608,0.72,0.267,28.0,41.0,96.0,0.449,0.682,0.579,22.0,31.0,1,Spurs,Grizzlies
17416,2006,105.0,0.552,0.7040000000000001,0.462,30.0,32.0,98.0,0.52,0.867,0.5379999999999999,13.0,30.0,1,Spurs,Grizzlies
17417,2005,83.0,0.446,0.65,0.267,19.0,41.0,81.0,0.413,0.81,0.2,9.0,44.0,1,Spurs,Grizzlies
17418,2005,80.0,0.433,0.737,0.5,18.0,36.0,79.0,0.478,0.5,0.385,13.0,36.0,1,Spurs,Grizzlies
17419,2004,97.0,0.493,0.773,0.5,24.0,41.0,75.0,0.32899999999999996,0.828,0.1,12.0,37.0,1,Spurs,Grizzlies
17420,2004,82.0,0.415,0.767,0.25,19.0,46.0,84.0,0.37799999999999995,0.792,0.188,17.0,38.0,0,Spurs,Grizzlies
17421,2003,87.0,0.442,0.542,0.26,17.0,53.0,70.0,0.366,0.708,0.111,13.0,35.0,1,Spurs,Grizzlies
17422,2003,98.0,0.539,0.769,0.315,26.0,36.0,74.0,0.348,0.857,0.235,10.0,38.0,1,Spurs,Grizzlies
17423,2003,80.0,0.41700000000000004,0.6,0.364,19.0,46.0,81.0,0.38799999999999996,0.682,0.444,15.0,38.0,0,Spurs,Grizzlies
17424,2003,78.0,0.365,0.621,0.429,16.0,54.0,67.0,0.359,0.6920000000000001,0.25,21.0,36.0,1,Spurs,Grizzlies
17426,2019,109.0,0.467,0.765,0.4,29.0,42.0,113.0,0.506,0.7,0.39299999999999996,32.0,47.0,0,Spurs,Grizzlies
17427,2019,104.0,0.396,0.643,0.452,26.0,63.0,91.0,0.344,0.769,0.2,20.0,57.0,1,Spurs,Grizzlies
17428,2018,108.0,0.493,0.8290000000000001,0.318,26.0,43.0,88.0,0.37799999999999995,0.789,0.39299999999999996,21.0,42.0,1,Spurs,Grizzlies
17429,2018,103.0,0.4270000000000001,0.867,0.318,21.0,43.0,104.0,0.48100000000000004,0.857,0.32,21.0,40.0,0,Spurs,Grizzlies
17430,2017,100.0,0.461,0.774,0.273,18.0,36.0,98.0,0.525,0.667,0.364,26.0,42.0,1,Spurs,Grizzlies
17431,2017,104.0,0.507,0.833,0.4,22.0,32.0,95.0,0.455,0.875,0.5,21.0,37.0,1,Spurs,Grizzlies
17432,2016,116.0,0.525,0.818,0.5,23.0,34.0,103.0,0.514,0.909,0.409,22.0,31.0,1,Spurs,Grizzlies
17433,2016,96.0,0.45899999999999996,0.9690000000000001,0.391,14.0,39.0,82.0,0.37799999999999995,0.867,0.259,19.0,35.0,1,Spurs,Grizzlies
17434,2016,111.0,0.539,0.76,0.526,16.0,42.0,82.0,0.392,0.765,0.35,17.0,35.0,1,Spurs,Grizzlies
17435,2016,95.0,0.43799999999999994,0.778,0.524,22.0,46.0,89.0,0.39299999999999996,0.611,0.32,26.0,50.0,1,Spurs,Grizzlies
17436,2016,97.0,0.48100000000000004,0.652,0.308,26.0,35.0,90.0,0.436,0.8,0.345,18.0,42.0,1,Spurs,Grizzlies
17437,2015,94.0,0.47,0.821,0.529,19.0,44.0,68.0,0.326,0.556,0.133,14.0,44.0,1,Spurs,Grizzlies
17438,2015,106.0,0.519,0.9229999999999999,0.455,22.0,44.0,74.0,0.392,0.667,0.444,17.0,35.0,1,Spurs,Grizzlies
17439,2015,110.0,0.5710000000000001,0.833,0.389,25.0,37.0,104.0,0.53,0.6920000000000001,0.389,23.0,31.0,1,Spurs,Grizzlies
17440,2015,92.0,0.47200000000000003,0.773,0.33299999999999996,20.0,40.0,82.0,0.4320000000000001,1.0,0.111,19.0,35.0,1,Spurs,Grizzlies
17441,2014,103.0,0.506,0.833,0.235,25.0,48.0,89.0,0.439,0.917,0.429,22.0,34.0,1,Spurs,Grizzlies
17442,2014,116.0,0.41,0.48100000000000004,0.486,31.0,60.0,117.0,0.449,0.7859999999999999,0.37,29.0,58.0,0,Spurs,Grizzlies
17443,2019,114.0,0.45299999999999996,0.846,0.231,25.0,46.0,121.0,0.542,0.765,0.429,31.0,42.0,0,Suns,Grizzlies
17444,2019,108.0,0.39799999999999996,0.833,0.265,29.0,44.0,115.0,0.483,0.8079999999999999,0.41700000000000004,23.0,55.0,0,Suns,Grizzlies
17445,2013,91.0,0.475,0.7140000000000001,0.192,15.0,30.0,97.0,0.519,0.733,0.4,20.0,42.0,0,Suns,Grizzlies
17446,2013,91.0,0.41100000000000003,0.563,0.267,18.0,40.0,99.0,0.478,0.5710000000000001,0.214,20.0,59.0,0,Suns,Grizzlies
17447,2012,81.0,0.392,0.778,0.35700000000000004,18.0,32.0,92.0,0.536,0.8,0.25,22.0,42.0,0,Suns,Grizzlies
17448,2012,82.0,0.382,0.818,0.22699999999999998,20.0,44.0,80.0,0.452,1.0,0.2,19.0,40.0,1,Suns,Grizzlies
17449,2011,98.0,0.47700000000000004,0.8,0.364,24.0,52.0,91.0,0.419,0.737,0.35700000000000004,27.0,36.0,1,Suns,Grizzlies
17450,2011,86.0,0.364,0.708,0.278,16.0,46.0,84.0,0.434,0.85,0.33299999999999996,21.0,44.0,1,Suns,Grizzlies
17451,2010,98.0,0.42,0.63,0.233,16.0,47.0,104.0,0.494,0.818,0.28600000000000003,23.0,47.0,0,Suns,Grizzlies
17452,2010,123.0,0.426,0.7190000000000001,0.4,23.0,55.0,118.0,0.469,0.647,0.316,21.0,48.0,1,Suns,Grizzlies
17453,2009,103.0,0.455,0.75,0.278,25.0,38.0,128.0,0.531,0.72,0.5329999999999999,25.0,49.0,0,Suns,Grizzlies
17454,2009,126.0,0.619,0.722,0.529,27.0,29.0,111.0,0.479,0.8,0.125,15.0,49.0,1,Suns,Grizzlies
17455,2008,119.0,0.5429999999999999,0.703,0.33299999999999996,25.0,37.0,110.0,0.506,0.833,0.33299999999999996,18.0,34.0,1,Suns,Grizzlies
17456,2008,107.0,0.48700000000000004,0.893,0.381,16.0,38.0,102.0,0.442,0.88,0.267,10.0,39.0,1,Suns,Grizzlies
17457,2007,132.0,0.596,0.8420000000000001,0.267,35.0,45.0,111.0,0.41700000000000004,0.8059999999999999,0.28600000000000003,18.0,39.0,1,Suns,Grizzlies
17458,2006,105.0,0.5479999999999999,0.875,0.5,27.0,37.0,87.0,0.442,0.7140000000000001,0.16699999999999998,14.0,35.0,1,Suns,Grizzlies
17459,2006,96.0,0.414,0.7140000000000001,0.231,27.0,52.0,87.0,0.408,0.742,0.16699999999999998,10.0,42.0,1,Suns,Grizzlies
17460,2005,108.0,0.475,0.833,0.414,25.0,43.0,102.0,0.409,0.7,0.474,14.0,41.0,1,Suns,Grizzlies
17461,2005,103.0,0.47600000000000003,1.0,0.4,30.0,37.0,115.0,0.524,0.708,0.41700000000000004,21.0,42.0,0,Suns,Grizzlies
17462,2004,108.0,0.462,0.775,0.294,19.0,49.0,103.0,0.457,0.579,0.33299999999999996,17.0,45.0,1,Suns,Grizzlies
